text;label;class_label;address;lat;lng;dateTime
@cripessoa boa tarde. Sua solicitação foi cadastrada. Obrigado pelo contato.;Irrelevante;0;;;;13/08/2017 17:28
Interferência na Rua Alba esquina com a Rua Barrânia ocupa totalmente a via em ambos os sentidos. Evite a região. #ZS;Evento Urbano;3;;;;13/08/2017 16:19
@robsyep Boa tarde! Sua solicitação foi cadastrada. Obrigado pelo contato.;Irrelevante;0;;;;13/08/2017 16:14
Túnel Daher Cutait  será interditado, nos dois sentidos, das 23h30 de domingo às 4h30 de segunda, para limpeza https://t.co/5NqTgCxIlQ;Evento Urbano;3;;;;13/08/2017 16:00
‰_•ã_ÙÔ¬‰Û_ÙÔ¤‰Û_ÙÔ__Ù_÷ Pai é aquele que sempre cuida da segurança dos filhos no trânsito e na vida. #DiaDosPais #UseSempreOCinto https://t.co/gNOBeHmtSn;Irrelevante;0;;;;13/08/2017 12:00
‰_•ã_ÙÒã_ÙÒ±‰úÎ•ã_Ù÷_ Acompanhe-nos também no Instagram! https://t.co/mdogOzbTpU https://t.co/9SCfZx8qJr;Irrelevante;0;;;;13/08/2017 10:00
Ponte Nova Morumbi liberada em relação a interferência. #ZS;Irrelevante;0;;;;13/08/2017 08:28
Interferência na Ponte Nova Morumbi, interdita uma faixa no sentido Aeroporto. #ZS;Evento Urbano;3;;;;13/08/2017 07:37
Túneis Arieta Calfat Khoury Farah e Jornalista Odon Pereira serão interditados para manutenção. Veja: https://t.co/GyfcxLrqDq;Evento Urbano;3;;;;12/08/2017 23:30
Avenida Ver. João de Luca próximo da Rua Madre Emilie de Villeneuve, liberada em relação a interferência. #ZS;Irrelevante;0;R. Me. Emilie de Villeneuve, São Paulo - SP, Brazil;-236.495.798;-4.666.824.769.999.990;12/08/2017 23:01
Marginal Tietê será parcialmente interditada, das 23h00 de segunda às 4h00 de terça, para serviços de manutenção https://t.co/ixp7WIRcW4;Evento Urbano;3;;;;12/08/2017 22:00
@mmpalestra  Boa noite, a sua informação foi registrada. Agradecemos o contato.;Irrelevante;0;;;;12/08/2017 21:45
@DaNVitorCardosO Boa noite devido a necessidade de informações complementares, por gentileza ligue 1188, a ligação é gratuita. Obrigada.;Irrelevante;0;;;;12/08/2017 19:33
Trânsito será monitorado no Morumbi para o jogo @SãoPauloFC x @Cruzeiro, a partir das 8h00 de domingo (13/08). Veja: https://t.co/mw61bUQbY1;Evento Social;2;;;;12/08/2017 19:00
Avenida Brig. Luis Antônio liberada em relação a interferência. #ZC;Irrelevante;0;Avenida Brg. - São Bento, Boa Vista - RR, Brazil;27.848.612;-607.081.637;12/08/2017 18:11
Trânsito será monitorado no Ibirapuera, neste dom das 04h00 às 10h30 para realização da corrida Move For Câncer ‰ÛÒ 5K https://t.co/UaGWBumskg;Evento Social;2;;;;12/08/2017 18:00
Interferência na Avenida Brig. Luis Antônio altura da Rua Artur Etzel interdita duas faixas no sentido centro. #ZC;Evento Urbano;3;;;;12/08/2017 17:10
Ponte Laguna será interditada das 12h00 às 15h00 de domingo (13/08), para realização de evento https://t.co/KaYSdN3EJP;Evento Social;2;;;;12/08/2017 16:00
Interferência na Avenida Ver. João de Lucca próximo da Rua Madre Emilie de Villeneuve interdita duas faixas no sentido Marginal. #ZS;Evento Urbano;3;;;;12/08/2017 15:24
@zovicco Boa tarde! Sua solicitação foi cadastrada, agradecemos o contato.;Irrelevante;0;;;;12/08/2017 14:20
@julioce70957816 Ola! Sua informação foi cadastrada, agradecemos o contato.;Irrelevante;0;;;;12/08/2017 13:44
@LaizFornazier Boa Tarde! registramos a sua informação, agradecemos o contato.;Irrelevante;0;;;;12/08/2017 13:03
@AnnaMariaVET Boa tarde! Sua informação foi cadastrada, agradecemos o contato.;Irrelevante;0;;;;12/08/2017 12:23
@EliSpBr Boa tarde! Sua informação foi cadastrada, agradecemos o contato.;Irrelevante;0;;;;12/08/2017 12:23
Trânsito na região da Cidade Universitária será monitorado para corrida #RunTheNight, no sábado, das 17h00 às 22h00 https://t.co/EzsuujqFpR;Evento Social;2;;;;12/08/2017 12:00
Veja o que acontece na cidade nesse fim de semana e escolha o melhor caminho.  Acesse: https://t.co/onWAPp0sZM https://t.co/grZonV3syD;Irrelevante;0;;;;12/08/2017 10:00
Trânsito no Butantã será monitorado para evento no sábado das 07h00 às 19h00, para realização de evento. Confira:  https://t.co/7i8CQxLbvw;Evento Social;2;;;;11/08/2017 23:30
Ponte Caio Pompeu de Toledo liberada em relação à interferência. #ZS;Irrelevante;0;;;;11/08/2017 22:15
Túnel Presidente Jânio Quadros será interditado, sentido bairro, das 23h30 às 4h30, para limpeza: https://t.co/79qZm2KjYi;Evento Urbano;3;;;;11/08/2017 22:00
@Gleison_Bep Boa noite! Haja vista a necessidade de informações complementares, solicitamos contato através do fone 1188 - ligação gratuita;Irrelevante;0;;;;11/08/2017 21:35
Interferência interdita duas faixas na Ponte Caio Pompeu de Toledo sentido Marginal. Evite a região. #ZS;Evento Urbano;3;;;;11/08/2017 20:58
Avenida Brigadeiro Faria Lima liberada em relação à manifestação. Dispersão total dos manifestantes. #ZS.;Irrelevante;0;Av. Brg. Faria Lima, São Paulo - SP, Brazil;-235.778.119;-466.866.299;11/08/2017 20:51
Rua Guaicuó em Pinheiros será interditada para evento no sábado (12/08), das 09h00 às 22h00. Informações em: https://t.co/MXlBUg0gts;Evento Social;2;;;;11/08/2017 20:30
Manifestação em passeata interdita a Avenida Brigadeiro Faria Lima sentido Pinheiros junto à Rua Henrique Monteiro. Evite a região. #ZS;Evento Social;2;Av. Brg. Faria Lima, São Paulo - SP, Brazil;-235.778.119;-466.866.299;11/08/2017 20:29
Av. Rebouças liberada em relação à manifestação. #ZS;Irrelevante;0;Av. Rebouças, São Paulo - SP, Brazil;-235.655.782;-466.805.658;11/08/2017 20:25
Manifestação em passeata interdita Avenida Rebouças sentido bairro junto à Av. Brigadeiro Faria Lima. Evite a região. #ZS;Evento Social;2;Av. Rebouças, São Paulo - SP, Brazil;-235.655.782;-466.805.658;11/08/2017 20:04
Trânsito na Zona Oeste será monitorado no sábado das 06h00 às 22h00, para a realização do evento ‰ÛúCirco e Teatro‰Û. https://t.co/VECRBNhMO0;Evento Social;2;;;;11/08/2017 20:00
Trânsito será monitorado na Bela Vista para ‰ÛúFesta Nossa Senhora Achiropita 2017‰Û. Confira os horários e dias: https://t.co/XliFtIgugg;Evento Social;2;;;;11/08/2017 19:30
@DouglasGatusa  Ola! Sua informação foi cadastrada, agradecemos o contato.;Irrelevante;0;;;;11/08/2017 19:27
Avenida Paulista, via liberada em relação manifestação. #ZC;Irrelevante;0;Av. Paulista, São Paulo - SP, Brazil;-235.632.103;-466.542.503;11/08/2017 19:25
Trânsito na Praça Isai Leiner será monitorado das 22h00 de sexta às 21h00 de sábado, para a realização do evento https://t.co/exci907dFF;Evento Social;2;;;;11/08/2017 19:04
Manifestação em passeata interdita Avenida Rebouças sentido bairro junto à Av. Dr. Enéas de Carvalho Aguiar. Evite a região. #ZS;Evento Social;2;Av. Rebouças, São Paulo - SP, Brazil;-235.655.782;-466.805.658;11/08/2017 18:49
Manifestação em passeata interdita Avenida Paulista altura da Rua Bela Cintra, sentido Consolação. Evite a região. #ZC;Evento Social;2;R. Bela Cintra, 196 - Consolação, São Paulo - SP, 01415-001, Brazil;-235.517.967;-466.548.369;11/08/2017 18:03
@vctrsamp Olá, p/ esta solicitação, por favor, acesse o Portal SP156 > Trânsito > Veóculos abandonados > Remoção: https://t.co/0kVk1p4Pya;Irrelevante;0;;;;11/08/2017 17:25
@williancmoreira Boa tarde! Sua informação foi cadastrada, agradecemos o contato.;Irrelevante;0;;;;11/08/2017 17:05
_Ù÷__Ù÷_ Hoje é sexta-feira, chegou a hora de curtir seguro! #UseSempreoCinto https://t.co/yHCExFI1u8;Irrelevante;0;;;;11/08/2017 16:00
Marginal Tietê liberada em relação a interferência. #ZN;Irrelevante;0;;;;11/08/2017 15:19
Viaduto Jacareó, via liberada em relação manifestação. #ZC;Irrelevante;0;Viaduto Jacareó - Bela Vista, São Paulo - SP, 01319-020, Brazil;-235.509.415;-466.412.111;11/08/2017 15:03
Av. Guarapiranga liberada em relação a manifestação #ZS;Irrelevante;0;Av. Guarapiranga, São Paulo - SP, Brazil;-236.747.583;-467.344.204;11/08/2017 15:01
Referente desmoronamento na Rua José Maria Lisboa, permanece a interdição de uma faixa do sentido único. #ZC;Desastre Natural;4;R. José Maria Lisboa, São Paulo - SP, Brazil;-235.676.438;-46.658.462;11/08/2017 14:50
Manifestação no Viaduto Jacareó defronte a Câmara Municipal, interdita o sentido centro. #Evite a região. #ZC;Evento Social;2;Palácio Anchieta - Viaduto Jacareó, 100 - Bela Vista, São Paulo - SP, 01319-040, Brazil;-235.505.938;-466.412.631;11/08/2017 14:43
Desmoronamento na Rua José Maria Lisboa altura da Al. Joaquim Eugênio de Lima interdita os dois sentidos da via. Evite a região. #ZC;Desastre Natural;4;R. José Maria Lisboa, 555 - Jardins, São Paulo - SP, 01423-000, Brazil;-23.568.653;-46.657.606;11/08/2017 14:35
Manifestantes em passeata interdita duas faixas da Av. Guarapiranga junto a Av. Guido Caloi sentido centro. #ZS;Evento Social;2;Av. Guarapiranga, São Paulo - SP, Brazil;-236.747.583;-467.344.204;11/08/2017 14:20
Referente manifestação:  Estrada do M' Boi Mirim liberada. #ZS;Irrelevante;0;;;;11/08/2017 14:19
@alexponte41 Olá, por favor, solicite fiscalização ligando grátis 1188, o serviço funciona 24hs. Agradecemos o contato.;Irrelevante;0;;;;11/08/2017 13:54
@MonicaMartini8 Olá, por favor, solicite fiscalização ligando grátis 1188, o serviço funciona 24hs. Obrigada.;Irrelevante;0;;;;11/08/2017 13:52
@thicaires ... legislação e outras informações sobre o rodózio: https://t.co/3pcJkhNrKk Agradecemos o contato.;Irrelevante;0;;;;11/08/2017 13:51
Manifestação interdita duas faixas da Estrada do M' Boi Mirim altura da Rua Dr. João Cesar de Castro, sentido centro. #ZS;Evento Social;2;R. Dr. César - Santana, São Paulo - SP, Brazil;-235.028.442;-466.318.422;11/08/2017 13:50
@thicaires Olá, carros c/ placas de outros municópios também precisam respeitar o rodózio. Veja mapa, horário de funcionamento e (+);Irrelevante;0;;;;11/08/2017 13:50
Interferência interdita duas faixas da Marginal Tietê, após Ponte Cruzeiro do Sul, sentido Ayrton Senna, pista central. #ZN;Evento Urbano;3;;;;11/08/2017 13:35
Pretende realizar um evento ou obra na via pública? A CET te auxilia! Veja como fazer: https://t.co/F5nPykZHzV https://t.co/7ef9TgEPZV;Irrelevante;0;;;;11/08/2017 12:00
Av. Cel. Sezefredo Fagundes, próximo a R.Kotinda, via liberada. #ZN;Irrelevante;0;Av. Cel. Sezefredo Fagundes, São Paulo - SP, Brazil;-234.237.484;-465.899.926;25/03/2017 04:13
Interferência: Av. Cel. Sezefredo Fagundes, próximo a R. Kotinda, via interditada em ambos os sentidos. Evite a região. #ZN;Evento Urbano;3;Av. Cel. Sezefredo Fagundes, São Paulo - SP, Brazil;-234.237.484;-465.899.926;25/03/2017 03:16
Liberada Rua Faustolo e Rua Aurélia entre a Rua Faustolo e Rua Roma. #ZO;Irrelevante;0;R. Faustolo, São Paulo - SP, Brasil;-235.239.075;-4.669.492.390.000.000;23/03/2017 21:05
Liberada Rua Faustolo. Permanece a interdição na Rua Aurélia entre as Ruas Faustolo e Roma. Evite a região. #ZO;Evento Urbano;3;R. Faustolo, São Paulo - SP, Brasil;-235.239.075;-4.669.492.390.000.000;23/03/2017 14:59
Liberada Rua Faustolo com a Rua Aurélia. Permanece a interdição na Rua Aurélia entre as Ruas Clélia e Roma. Evite a região. #ZO;Evento Urbano;3;R. Faustolo, São Paulo - SP, Brazil;-235.239.075;-4.669.492.390.000.000;23/03/2017 07:54
Permanece interditada Rua Faustolo com Rua Aurélia. Evite a região. #ZO;Evento Urbano;3;R. Faustolo, São Paulo - SP, Brasil;-235.239.075;-4.669.492.390.000.000;23/03/2017 06:43
Interferência: Rua Faustolo com a Rua Aurélia via interditada. #ZO;Evento Urbano;3;R. Faustolo, São Paulo - SP, Brazil;-235.239.075;-4.669.492.390.000.000;22/03/2017 22:18
Av. Imirim próximo à R. Brás Tavares, sentido bairro, ocupação da faixa da direita, devido à incêndio ocorrido, #ZN;Acidente;1;Av. Imirim, São Paulo - SP, Brazil;-234.867.155;-466.528.654;22/03/2017 02:43
Av. Paulista com a R. da Consolação, via liberada. #ZC;Irrelevante;0;Av. Paulista, São Paulo - SP, Brazil;-235.632.188;-466.542.596;21/03/2017 18:59
Manifestantes na Av. Paulista com R. da Consolação, ocupação total em ambos os sentidos. Evite a região. #ZC;Evento Social;2;Livraria Cultura - Av. Paulista, 2073 - Bela Vista, São Paulo - SP, 01311-940, Brazil;-235.590.648;-466.599.082;21/03/2017 18:33
Manifestantes em passeata do Viaduto do Chá em direção à  Avenida Paulista. Evite a região. #ZC;Evento Social;2;Viaduto do Chá, São Paulo - SP, Brazil;-235.466.688;-466.377.687;21/03/2017 16:59
Av. Imirim permanece interditada no sentido bairro, entre as Ruas Brás Tavares e Alberto do Rego Rangel. #ZN;Evento Urbano;3;Av. Imirim, São Paulo - SP, Brazil;-234.867.155;-466.528.654;21/03/2017 10:12
Av. Imirim próximo à Rua Brás Tavares, via interditada no sentido C/B. #ZN;Evento Urbano;3;Av. Imirim, São Paulo - SP, Brazil;-234.867.155;-466.528.654;21/03/2017 01:06
Rua Voluntários da Pátria próximo a Av. Braz Leme, via liberada. #ZN;Irrelevante;0;R. Voluntários da Pátria, São Paulo - SP, Brazil;-234.982.354;-466.257.247;21/03/2017 00:33
Rua Voluntários da Pátria próximo a Av. Braz Leme, ocupação duas faixas da direita. #ZN;Evento Urbano;3;R. Voluntários da Pátria, São Paulo - SP, Brazil;-234.982.354;-466.257.247;20/03/2017 22:32
Interferência: Rua Voluntários da Pátria próximo a Av. Braz Leme, via bloqueada. Evite a região. #ZN;Evento Urbano;3;R. Voluntários da Pátria, São Paulo - SP, Brazil;-234.982.354;-466.257.247;20/03/2017 21:00
@raphasaragiotto   Av. Imirim próximo à Rua Brás Tavares. Ocupação apenas faixa da direita no sentido C/B. #ZN;Irrelevante;0;Av. Imirim, São Paulo - SP, Brazil;-234.867.155;-466.528.654;20/03/2017 20:02
Av. Imirim próximo à R. Brás Tavares, sentido centro via liberada, ocupação apenas faixa da direita no sentido bairro,  #ZN;Irrelevante;0;Av. Imirim, São Paulo - SP, Brazil;-234.867.155;-466.528.654;20/03/2017 19:14
Incêndio em estabelecimento comercial interdita Av. Imirim próximo à R. Brás Tavares. Evite a região. #ZN;Acidente;1;Av. Imirim, São Paulo - SP, Brazil;-234.867.155;-466.528.654;20/03/2017 12:49
Rua Rego Freitas liberada junto ao Largo do Arouche. #ZC;Irrelevante;0;R. Rêgo Freitas, São Paulo - SP, Brazil;-235.447.116;-466.466.012;18/03/2017 19:38
Manifestação em passeata na Rua Rego Freitas em direção ao Largo do Arouche.;Evento Social;2;;;;
"Evite a região. #ZC""";Evento Urbano;3;R. Rêgo Freitas, São Paulo - SP, Brazil;-235.447.116;-466.466.012;18/03/2017 18:31
R. Dr. Luiz Ayres, em ambos sentidos, junto ao Túnel Ìguia de Haia. Via liberada. #ZL;Irrelevante;0;Av. Cupecê, 2883 - Sala 2 - Jabaquara, São Paulo - SP, 04365-000, Brazil;-236.654.946;-466.572.669;17/03/2017 18:07
Alagamento intransitável na R. Dr. Luiz Ayres, em ambos sentidos, junto ao Túnel Ìguia de Haia. Evite a região. #ZL;Desastre Natural;4;Av. Cupecê, 2883 - Sala 2 - Jabaquara, São Paulo - SP, 04365-000, Brazil;-236.654.946;-466.572.669;17/03/2017 17:41
Rua da Consolação, em ambos sentidos, via liberada. #ZC;Irrelevante;0;R. da Consolação, São Paulo - SP, Brazil;-235.528.874;-466.591.298;15/03/2017 18:54
Manifestação interdita Rua da Consolação, ambos sentidos. Evite a região. #ZC;Evento Social;2;R. da Consolação, São Paulo - SP, Brazil;-235.528.874;-466.591.298;15/03/2017 17:21
Viaduto do Chá liberado. #ZC;Irrelevante;0;Viaduto do Chá, São Paulo - SP, Brazil;-235.466.688;-466.377.687;15/03/2017 17:20
Manifestação interdita Rua da Consolação, sentido bairro. Evite a região. #ZC;Evento Social;2;R. da Consolação, São Paulo - SP, Brazil;-235.528.874;-466.591.298;15/03/2017 16:56
Rua São Carlos do Pinhal, sentido único, liberada, junto Alameda Ministro Rocha Azevedo. #ZC;Irrelevante;0;R. São Carlos do Pinhal, São Paulo - SP, Brazil;-235.626.957;-4.665.284.219.999.990;15/03/2017 16:53
Interferência interdita Rua São Carlos do Pinhal, sentido único, junto Alameda Ministro Rocha Azevedo. #ZC;Evento Urbano;3;R. São Carlos do Pinhal, São Paulo - SP, Brazil;-235.626.957;-4.665.284.219.999.990;15/03/2017 16:26
Manifestação interdita o Viaduto do Chá. Evite a região. #ZC;Evento Social;2;Viaduto do Chá, São Paulo - SP, Brazil;-235.466.688;-466.377.687;15/03/2017 16:21
Rua Martins Fontes liberada junto Rua Alvaro de Carvalho. #ZC;Irrelevante;0;R. Martins Fontes - Consolação, São Paulo - SP, Brazil;-235.493.299;-466.444.024;14/03/2017 16:47
Manifestação na Rua Martins Fontes, ambos os sentidos, junto Rua Alvaro de Carvalho. Evite a região. #ZC;Evento Social;2;R. Martins Fontes - Consolação, São Paulo - SP, Brazil;-235.493.299;-466.444.024;14/03/2017 15:46
Manifestação na Av. dos Bandeirantes sentido Imigrantes, com destino Rua Martins Fontes. #ZS;Evento Social;2;Av. dos Bandeirantes, São Paulo - SP, Brazil;-236.123.869;-4.667.193.839.999.990;14/03/2017 14:28
Avenida São João liberada junto ao Largo do Paiçandu. #ZC;Irrelevante;0;Av. São João - Centro, São Paulo - SP, Brazil;-235.350.707;-466.530.896;13/03/2017 17:04
Manifestação na Av. São João junto ao Lgo do Paiçandu. Evite a região. #ZC;Evento Social;2;Av. São João - Centro, São Paulo - SP, Brazil;-235.350.707;-466.530.896;13/03/2017 16:19
R. Augusta sentido centro, via liberada. #ZC;Irrelevante;0;Augusta, GA, USA;334.734.978;-820.105.148;11/03/2017 21:12
Av. Paulista sentido Consolação via liberada, manifestantes seguem pela R. Augusta sentido centro. #ZC;Irrelevante;0;Av. Paulista, São Paulo - SP, Brazil;-235.632.188;-466.542.596;11/03/2017 21:01
Av. Paulista sentido Paraóso via liberada, manifestantes seguem no sentido Consolação. #ZC;Irrelevante;0;Av. Paulista, São Paulo - SP, Brazil;-235.632.188;-466.542.596;11/03/2017 20:54
Manifestação na Av. Paulista sentido Paraiso. Evite a região. #ZC;Evento Social;2;Av. Paulista, São Paulo - SP, Brazil;-235.632.188;-466.542.596;11/03/2017 20:46
Viaduto do Chá,via liberada. #ZC;Irrelevante;0;Viaduto do Chá, São Paulo - SP, Brazil;-235.466.688;-466.377.687;08/03/2017 20:38
